id_registro,id_municipio,rede_geral,poco_ou_nascente,poço_ou_nascente_fora_da_propriedade,carro-pipa,agua_da_chuva_em_cisterna,agua_da_chuva_outra_forma,rio_acude_lago_igarapé,poço_ou_nascente_na_aldeia,poco_ou_nascente_fora_da_aldeia,outro
3139,3139,118978.0,17836.0,1668.0,,3.0,1.0,1071.0,,,139.0
3140,3140,8723.0,4064.0,580.0,,,7.0,16.0,,,4.0
3141,3141,28525.0,5081.0,388.0,,1.0,,5.0,,,19.0
3142,3142,7190.0,5807.0,1185.0,,,,7.0,,,7.0
3143,3143,6453.0,4059.0,561.0,,,,19.0,,,4.0
3144,3144,14868.0,8435.0,2302.0,,2.0,8.0,94.0,,,6.0
3145,3145,13347.0,3851.0,269.0,,33.0,,165.0,,,52.0
3146,3146,3247.0,1966.0,117.0,,,,279.0,,,32.0
3147,3147,7541.0,8294.0,2486.0,,,,37.0,,,17.0
3148,3148,9283.0,3614.0,1155.0,,,,117.0,,,135.0
3149,3149,31150.0,13156.0,1154.0,46.0,16.0,5.0,68.0,,,66.0
3150,3150,9760.0,9912.0,1657.0,11.0,59.0,1.0,72.0,,,34.0
3151,3151,21662.0,1486.0,371.0,,,5.0,123.0,,,79.0
3152,3152,18777.0,4301.0,538.0,,3.0,,114.0,,,80.0
3153,3153,17068.0,774.0,112.0,,,,13.0,,,52.0
3154,3154,5425.0,1304.0,117.0,1.0,,,51.0,,,10.0
3155,3155,6064.0,3408.0,458.0,285.0,7.0,,11.0,,,16.0
3156,3156,6373.0,10365.0,686.0,,34.0,,16.0,,,6.0
3157,3157,6505.0,3412.0,1371.0,,,,11.0,,,10.0
3158,3158,3128.0,7503.0,1507.0,,,,55.0,,,6.0
3159,3159,8775.0,20274.0,4471.0,16.0,4.0,,115.0,,,467.0
3160,3160,10990.0,8909.0,1833.0,3.0,,,30.0,,,14.0
3161,3161,3644.0,3942.0,379.0,,,,1.0,,,8.0
3162,3162,21820.0,9141.0,676.0,,1.0,,3.0,,,6.0
3163,3163,8222.0,1781.0,328.0,,,,10.0,,,10.0
3164,3164,85734.0,18839.0,1909.0,861.0,589.0,2.0,84.0,,,380.0
3165,3165,5482.0,5235.0,518.0,,,,7.0,,,
3166,3166,394248.0,10039.0,1606.0,313.0,13.0,6.0,24.0,,,1338.0
3167,3167,17387.0,5688.0,619.0,17.0,,2.0,16.0,,,60.0
3168,3168,6542.0,6243.0,6211.0,,,,34.0,,,3.0
3169,3169,11202.0,7837.0,1364.0,,,,10.0,,,
3170,3170,56102.0,4566.0,1545.0,21.0,3.0,,48.0,,,122.0
3171,3171,3459.0,4496.0,647.0,3.0,,,10.0,,,6.0
3172,3172,4440.0,8533.0,794.0,4.0,,,14.0,,,6.0
3173,3173,405649.0,4881.0,411.0,15.0,8.0,3.0,5.0,,,555.0
3174,3174,323084.0,2155.0,110.0,22.0,20.0,,7.0,,,97.0
3175,3175,149581.0,6036.0,11968.0,41.0,42.0,16.0,529.0,298.0,,333.0
3176,3176,8847.0,1020.0,50.0,,,,256.0,,,8.0
3177,3177,98568.0,8308.0,1101.0,1135.0,233.0,25.0,14.0,,,2010.0
3178,3178,7494.0,2194.0,1664.0,5.0,,2.0,22.0,,,6.0
3179,3179,21710.0,951.0,353.0,4148.0,80.0,20.0,6.0,,,79.0
3180,3180,19010.0,6946.0,779.0,809.0,29.0,,,,,20.0
3181,3181,72083.0,18385.0,3339.0,252.0,11.0,7.0,140.0,,,265.0
3182,3182,160190.0,14227.0,2236.0,7.0,6.0,,103.0,,,689.0
3183,3183,345413.0,95364.0,20461.0,564.0,193.0,61.0,4.0,,,6784.0
3184,3184,14430.0,6716.0,3945.0,53.0,1.0,,1.0,,,10.0
3185,3185,30088.0,3734.0,1223.0,,,2.0,49.0,,,67.0
3186,3186,125937.0,39691.0,2411.0,14398.0,299.0,95.0,91.0,,,2352.0
3187,3187,39927.0,7955.0,5914.0,,,,149.0,,,236.0
3188,3188,10398.0,2831.0,1520.0,2.0,,,7.0,,,18.0
3189,3189,337449.0,112454.0,7494.0,1000.0,51.0,27.0,958.0,,,1420.0
3190,3190,14974.0,3588.0,966.0,15.0,2.0,4.0,141.0,,,47.0
3191,3191,5451.0,7198.0,433.0,206.0,20.0,,,,,4.0
3192,3192,8595.0,2804.0,1014.0,2.0,2.0,,42.0,,,13.0
3193,3193,15342.0,1233.0,606.0,,,,2.0,,,7.0
3194,3194,31884.0,2633.0,382.0,168.0,35.0,,2.0,,,61.0
3195,3195,7591.0,377.0,168.0,3.0,,,3.0,,,20.0
3196,3196,7056.0,13094.0,764.0,35.0,,,22.0,,,46.0
3197,3197,18764.0,853.0,768.0,,,,3.0,,,22.0
3198,3198,5854.0,2858.0,2149.0,13.0,4.0,4.0,9.0,,,3.0
3199,3199,525208.0,281742.0,23021.0,7075.0,523.0,160.0,101.0,,,15917.0
3200,3200,5452.0,6227.0,1472.0,,,,1.0,,,9.0
3201,3201,28259.0,17725.0,5132.0,12.0,34.0,,85.0,,,128.0
3202,3202,18470.0,728.0,122.0,3350.0,23.0,18.0,3.0,,,102.0
3203,3203,57415.0,136905.0,16743.0,3180.0,171.0,63.0,306.0,,,2766.0
3204,3204,88012.0,15988.0,3251.0,24.0,83.0,21.0,357.0,,,1137.0
3205,3205,11637.0,1704.0,493.0,122.0,2.0,,66.0,,,22.0
3206,3206,17903.0,3987.0,712.0,3.0,,,154.0,,,19.0
3207,3207,84614.0,7064.0,2512.0,185.0,13.0,10.0,69.0,,,500.0
3208,3208,26322.0,541.0,1520.0,119.0,,,98.0,,,18.0
3209,3209,77609.0,11669.0,2182.0,35.0,95.0,26.0,58.0,,,1561.0
3210,3210,5665.0,1393.0,334.0,,,,3.0,,,62.0
3211,3211,160610.0,33164.0,4753.0,3135.0,212.0,45.0,739.0,,,3338.0
3212,3212,4845.0,381.0,35.0,,,,,,,2.0
3213,3213,89263.0,105076.0,24743.0,126.0,149.0,81.0,4349.0,,,2350.0
3214,3214,20179.0,2302.0,13456.0,,13.0,13.0,181.0,,,140.0
3215,3215,24289.0,93769.0,5925.0,2129.0,334.0,86.0,153.0,,,432.0
3216,3216,11141.0,5566.0,1067.0,92.0,3.0,1.0,1.0,,,29.0
3217,3217,153258.0,8672.0,3392.0,383.0,65.0,46.0,65.0,,,2378.0
3218,3218,13483.0,8590.0,2050.0,4.0,,,31.0,,,354.0
3219,3219,23682.0,2485.0,454.0,,,,7.0,,,129.0
3220,3220,12424.0,2216.0,351.0,,,,11.0,,,6.0
3221,3221,142847.0,12027.0,761.0,783.0,140.0,9.0,3.0,,,672.0
3222,3222,468923.0,8940.0,1617.0,556.0,291.0,128.0,13.0,,,2585.0
3223,3223,135102.0,25853.0,19844.0,71.0,21.0,21.0,60.0,,,167.0
3224,3224,601799.0,164890.0,14225.0,855.0,278.0,59.0,785.0,,,12294.0
3225,3225,31347.0,9648.0,4396.0,181.0,9.0,,64.0,,,270.0
3226,3226,34943.0,4745.0,1028.0,,7.0,4.0,150.0,,,44.0
3227,3227,25556.0,4453.0,6519.0,,5.0,7.0,157.0,,,55.0
3228,3228,14752.0,8648.0,2739.0,19.0,,,9.0,,,69.0
3229,3229,169030.0,54796.0,69450.0,43.0,51.0,69.0,181.0,,,850.0
3230,3230,19985.0,2087.0,526.0,,2.0,,1.0,,,62.0
3231,3231,21343.0,3595.0,834.0,29.0,8.0,1.0,7.0,,,123.0
3232,3232,13024.0,3413.0,1198.0,,2.0,,12.0,,,36.0
3233,3233,15760.0,634.0,67.0,,,,,,,70.0
3234,3234,10402.0,2004.0,275.0,4.0,,,10.0,,,7.0
3235,3235,113107.0,21852.0,1580.0,121.0,51.0,16.0,15.0,,,999.0
3236,3236,14376.0,4870.0,331.0,547.0,,,26.0,,,32.0
3237,3237,114996.0,2336.0,1779.0,16.0,2.0,,83.0,,,212.0
3238,3238,29644.0,21154.0,3524.0,8.0,16.0,23.0,428.0,,,132.0
3239,3239,11337.0,3010.0,2900.0,,2.0,,86.0,,,8.0
3240,3240,6864.0,933.0,723.0,,,,9.0,,,1.0
3241,3241,62958.0,32319.0,2204.0,7445.0,134.0,26.0,20.0,,,146.0
3242,3242,6158209.0,38863.0,27645.0,894.0,1174.0,301.0,2120.0,,,34269.0
3243,3243,4911.0,2281.0,3059.0,3.0,,,19.0,,,
3244,3244,32740.0,5710.0,1532.0,41.0,,,19.0,,,379.0
3245,3245,29473.0,5262.0,1968.0,7.0,5.0,,325.0,,,374.0
3246,3246,10363.0,29113.0,1536.0,4.0,3.0,,16.0,,,138.0
3247,3247,789018.0,135153.0,15979.0,28097.0,1805.0,812.0,326.0,,,26279.0
3248,3248,23081.0,8963.0,374.0,95.0,,,5.0,,,66.0
3249,3249,425116.0,22081.0,3598.0,1598.0,597.0,81.0,18.0,,,5221.0
3250,3250,3313.0,2791.0,734.0,129.0,,,,,,27.0
3251,3251,9629.0,8486.0,2029.0,1.0,,,,,,34.0
3252,3252,75932.0,2113.0,518.0,7237.0,217.0,92.0,13.0,,,1531.0
3253,3253,4458.0,3799.0,533.0,,,,22.0,,,59.0
3254,3254,12213.0,3908.0,1226.0,,,,116.0,,,23.0
3255,3255,30296.0,39390.0,2252.0,1534.0,181.0,85.0,60.0,,,150.0
3256,3256,72559.0,3907.0,200.0,12.0,5.0,8.0,220.0,,,549.0
3257,3257,9045.0,11475.0,606.0,74.0,1.0,,32.0,,,57.0
3258,3258,4141.0,6238.0,4449.0,,5.0,,11.0,,,2.0
3259,3259,9266.0,19201.0,1234.0,123.0,13.0,2.0,227.0,,,408.0
3260,3260,111460.0,22832.0,27162.0,13.0,42.0,12.0,1389.0,,,214.0
3261,3261,3831.0,2896.0,3339.0,,,,145.0,,,16.0
3262,3262,72392.0,3353.0,804.0,272.0,3.0,3.0,158.0,,,100.0
3263,3263,57055.0,10428.0,3215.0,5.0,14.0,7.0,163.0,,,518.0
3264,3264,4199.0,4374.0,846.0,,5.0,,8.0,,,12.0
3265,3265,26311.0,6014.0,1669.0,10.0,13.0,,20.0,,,143.0
3266,3266,254012.0,2129.0,476.0,3.0,12.0,5.0,18.0,,,469.0
3267,3267,31775.0,1582.0,102.0,,,,,,,12.0
3268,3268,3097.0,377.0,82.0,,,,,,,
3269,3269,28651.0,2996.0,308.0,,1.0,3.0,5.0,,,52.0
3270,3270,6393.0,940.0,169.0,,,,,,,1.0
3271,3271,15791.0,1004.0,311.0,,,4.0,4.0,,,2.0
3272,3272,4223.0,912.0,49.0,250.0,,,6.0,,,137.0
3273,3273,2672.0,8.0,,,,,,,,
3274,3274,32650.0,1198.0,146.0,3.0,,,204.0,,,36.0
3275,3275,3554.0,1219.0,80.0,,,,1.0,,,8.0
3276,3276,3279.0,559.0,39.0,,,,,,,
3277,3277,2965.0,800.0,16.0,,,,2.0,,,5.0
3278,3278,13563.0,1559.0,387.0,,9.0,,,,,1.0
3279,3279,3239.0,753.0,108.0,,,,,,,1.0
3280,3280,14090.0,1842.0,220.0,596.0,1.0,,10.0,,,7.0
3281,3281,2643.0,1179.0,74.0,,,,,,,
3282,3282,20826.0,2526.0,100.0,,,,2.0,,,10.0
3283,3283,2953.0,322.0,12.0,,,,,,,
3284,3284,2698.0,266.0,27.0,,,,4.0,,,
3285,3285,205505.0,3417.0,433.0,360.0,,1.0,3.0,,,35.0
3286,3286,33977.0,328.0,32.0,,,,,,,2.0
3287,3287,4831.0,741.0,120.0,,,,,,,5.0
3288,3288,55685.0,7257.0,2335.0,190.0,3.0,,36.0,,,4.0
3289,3289,3365.0,799.0,93.0,,,,,,,
3290,3290,50865.0,2727.0,476.0,119.0,,,,,,21.0
3291,3291,17848.0,3251.0,994.0,8.0,,,4.0,,,29.0
3292,3292,4228.0,1122.0,192.0,2.0,,,17.0,,,
3293,3293,3044.0,608.0,61.0,,,,,,,2.0
3294,3294,34038.0,434.0,121.0,3.0,,,14.0,,,18.0
3295,3295,3652.0,754.0,12.0,,,,,,,1.0
3296,3296,20138.0,2509.0,1747.0,2.0,5.0,,278.0,,,360.0
3297,3297,11636.0,3574.0,1599.0,71.0,6.0,,20.0,,,7.0
3298,3298,175595.0,4235.0,571.0,6.0,2.0,6.0,36.0,,,66.0
3299,3299,17350.0,8814.0,959.0,,,1.0,19.0,,,19.0
3300,3300,4820.0,222.0,36.0,,34.0,3.0,6.0,,,25.0
3301,3301,4387.0,1483.0,172.0,,,,32.0,,,4.0
3302,3302,1795.0,573.0,110.0,,,,,,,1.0
3303,3303,202206.0,3301.0,641.0,,5.0,,27.0,,,380.0
3304,3304,114271.0,2806.0,679.0,14.0,,,2.0,,,2.0
3305,3305,1117.0,746.0,56.0,,,,,,,2.0
3306,3306,5982.0,1716.0,120.0,,,,,,,
3307,3307,2705.0,822.0,83.0,12.0,,,22.0,,,
3308,3308,10211.0,271.0,18.0,17.0,,,,,,36.0
3309,3309,7735.0,425.0,360.0,,2.0,,,,,8.0
3310,3310,39301.0,3349.0,1418.0,,4.0,,7.0,,,23.0
3311,3311,69267.0,4413.0,428.0,143.0,,124.0,27.0,,,206.0
3312,3312,1257.0,538.0,9.0,,,,,,,4.0
3313,3313,89949.0,2962.0,159.0,,3.0,8.0,4.0,,,24.0
3314,3314,92833.0,29999.0,2085.0,155.0,21.0,1.0,134.0,,,201.0
3315,3315,12669.0,1280.0,190.0,,,,,,,3.0
3316,3316,3219.0,1052.0,118.0,,,,,522.0,2.0,
3317,3317,9515.0,589.0,10.0,,,,,,,11.0
3318,3318,76035.0,3954.0,775.0,3.0,6.0,2.0,32.0,,,67.0
3319,3319,13554.0,909.0,123.0,,,,1.0,,,
3320,3320,1168.0,89.0,38.0,,,,,,,62.0
3321,3321,7402.0,667.0,80.0,,,,,,,
3322,3322,7885.0,1471.0,716.0,,,,61.0,,,7.0
3323,3323,2270.0,509.0,308.0,,,,20.0,,,1.0
3324,3324,5534.0,829.0,89.0,,,,,,,
3325,3325,29741.0,1603.0,92.0,5.0,,,2.0,,,14.0
3326,3326,34713.0,320.0,39.0,4.0,,,,,,71.0
3327,3327,2373.0,1803.0,1051.0,,,,9.0,,,6.0
3328,3328,3355.0,1231.0,2981.0,,,3.0,19.0,,,61.0
3329,3329,107128.0,3971.0,254.0,1.0,5.0,3.0,23.0,,,149.0
3330,3330,27997.0,315.0,104.0,,,,20.0,,,6.0
3331,3331,238081.0,858.0,312.0,98.0,9.0,,22.0,,,666.0
3332,3332,17582.0,2719.0,96.0,3.0,,,,,,7.0
3333,3333,53857.0,2186.0,157.0,,,,,,,2.0
3334,3334,334016.0,3952.0,828.0,99.0,5.0,1.0,18.0,,,420.0
3335,3335,71586.0,3022.0,115.0,4.0,,,1.0,,,2.0
3336,3336,2448.0,223.0,3.0,,,,,,,
3337,3337,9614.0,1017.0,57.0,,,,9.0,,,5.0
3338,3338,42218.0,371.0,178.0,20.0,7.0,8.0,546.0,,,3956.0
3339,3339,6436.0,569.0,19.0,,,,,,,
3340,3340,104205.0,3473.0,578.0,3.0,,2.0,6.0,,,24.0
3341,3341,18951.0,8967.0,421.0,10.0,6.0,15.0,63.0,,,82.0
3342,3342,12489.0,979.0,29.0,,,14.0,93.0,,,3.0
3343,3343,10028.0,660.0,41.0,26.0,,,6.0,,,
3344,3344,6336.0,2856.0,335.0,5.0,,,71.0,,,9.0
3345,3345,42126.0,5413.0,402.0,147.0,,,41.0,,,24.0
3346,3346,17259.0,2073.0,239.0,,,2.0,95.0,,,11.0
3347,3347,2403.0,287.0,857.0,,,1.0,11.0,,,2.0
3348,3348,631.0,162.0,7.0,,,,5.0,,,
3349,3349,3773.0,477.0,9.0,,,,,,,5.0
3350,3350,12873.0,1429.0,140.0,,,,,,,
3351,3351,1998.0,190.0,55.0,35.0,,,,,,2.0
3352,3352,121284.0,3931.0,1070.0,11.0,5.0,1.0,41.0,,,374.0
3353,3353,127319.0,16063.0,2026.0,7.0,9.0,10.0,46.0,,,129.0
3354,3354,4404.0,444.0,24.0,,,,1.0,139.0,,2.0
3355,3355,2101.0,408.0,27.0,,,,3.0,,,
3356,3356,20280.0,678.0,83.0,,,,2.0,,,3.0
3357,3357,19460.0,1871.0,110.0,,,,52.0,,,11.0
3358,3358,15071.0,2652.0,575.0,,8.0,5.0,135.0,,,23.0
3359,3359,14160.0,960.0,188.0,,,,16.0,,,4.0
3360,3360,3264.0,698.0,80.0,,,,,,,
3361,3361,3752.0,465.0,6.0,,,,,,,130.0
3362,3362,35140.0,5803.0,502.0,1.0,,,4.0,,,46.0
3363,3363,78465.0,5399.0,315.0,77.0,4.0,6.0,15.0,,,67.0
3364,3364,27670.0,1677.0,473.0,,,,13.0,,,62.0
3365,3365,12529.0,4504.0,1317.0,13.0,9.0,,15.0,,,41.0
3366,3366,14107.0,1669.0,724.0,,,,,,,15.0
3367,3367,3359.0,654.0,44.0,,,,,,,7.0
3368,3368,83228.0,1149.0,1655.0,3.0,4.0,3.0,6.0,,,266.0
3369,3369,2743.0,791.0,1334.0,,,,,,,20.0
3370,3370,57856.0,4191.0,1617.0,52.0,,27.0,62.0,,,225.0
3371,3371,22344.0,3251.0,2001.0,,7.0,1.0,603.0,,,68.0
3372,3372,8955.0,765.0,30.0,,,,,,,4.0
3373,3373,20525.0,2328.0,371.0,,17.0,,2.0,,,1.0
3374,3374,4633.0,772.0,131.0,,,1.0,,,,2.0
3375,3375,1050007.0,15477.0,3533.0,330.0,21.0,23.0,80.0,,,2713.0
3376,3376,67742.0,5523.0,287.0,5.0,,5.0,8.0,,,61.0
3377,3377,41936.0,1305.0,3749.0,70.0,,,1.0,,,160.0
3378,3378,3487.0,923.0,109.0,,,,,,,11.0
3379,3379,10442.0,565.0,988.0,,4.0,5.0,81.0,,,62.0
3380,3380,4033.0,318.0,28.0,,3.0,,,,,
3381,3381,27940.0,1717.0,47.0,,,,12.0,,,15.0
3382,3382,2221.0,433.0,12.0,,,,1.0,,,
3383,3383,4134.0,188.0,40.0,,,,,,,
3384,3384,39324.0,5335.0,1013.0,,3.0,11.0,195.0,,,59.0
3385,3385,14159.0,2895.0,149.0,1.0,2.0,,3.0,,,13.0
3386,3386,44280.0,1571.0,1610.0,273.0,3.0,,5.0,,,151.0
3387,3387,96204.0,1447.0,1694.0,1.0,,5.0,94.0,,,355.0
3388,3388,360583.0,903.0,496.0,4.0,3.0,32.0,52.0,,,6663.0
3389,3389,10385.0,1338.0,29.0,,,,1.0,,,8.0
3390,3390,22872.0,2977.0,101.0,1.0,,,17.0,,,
3391,3391,1766.0,766.0,67.0,,15.0,,9.0,,,
3392,3392,13119.0,2771.0,1481.0,98.0,,3.0,11.0,,,3.0
3393,3393,109294.0,2704.0,144.0,,,,,,,36.0
3394,3394,6484.0,590.0,13.0,,,,14.0,,,
3395,3395,6240.0,1231.0,468.0,,,,,,,
3396,3396,15614.0,1474.0,171.0,,,,7.0,,,10.0
3397,3397,37314.0,1423.0,633.0,2.0,,,,,,8.0
3398,3398,11360.0,2935.0,222.0,2.0,4.0,,3.0,,,12.0
3399,3399,14380.0,658.0,21.0,5.0,,,,,,5.0
3400,3400,11139.0,821.0,24.0,,,,69.0,,,
3401,3401,6705.0,315.0,14.0,,,,,,,
3402,3402,16061.0,1144.0,66.0,5.0,11.0,,,,,9.0
3403,3403,4782.0,1132.0,30.0,8.0,,,6.0,,,12.0
3404,3404,23033.0,2043.0,50.0,,,,18.0,,,4.0
3405,3405,12747.0,2609.0,763.0,,,1.0,38.0,,,26.0
3406,3406,19055.0,1406.0,321.0,189.0,,,,,,3.0
3407,3407,4237.0,981.0,3.0,,,,3.0,,,
3408,3408,4008.0,934.0,52.0,,,,,,,
3409,3409,2448.0,1257.0,143.0,12.0,,1.0,,,,5.0
3410,3410,56118.0,1764.0,233.0,137.0,,2.0,134.0,,,104.0
3411,3411,5360.0,1688.0,110.0,,8.0,,9.0,,,5.0
3412,3412,181458.0,16191.0,1153.0,297.0,2.0,19.0,42.0,,,372.0
3413,3413,30777.0,737.0,63.0,34.0,,,,,,4.0
3414,3414,5458.0,1892.0,203.0,,7.0,,2.0,,,
3415,3415,1831.0,422.0,17.0,,,,,,,2.0
3416,3416,75052.0,692.0,878.0,9.0,,4.0,117.0,,,81.0
3417,3417,103227.0,257.0,10860.0,,10.0,71.0,1324.0,,,2471.0
3418,3418,12000.0,6515.0,3021.0,,,,187.0,,,19.0
3419,3419,27722.0,2381.0,468.0,64.0,,,51.0,,,9.0
3420,3420,383042.0,588.0,88.0,885.0,3.0,26.0,37.0,,,677.0
3421,3421,1335.0,354.0,,,,,,,,
3422,3422,7501.0,2899.0,600.0,,7.0,,2.0,,,10.0
3423,3423,7751.0,174.0,8.0,,,,,,,
3424,3424,23408.0,787.0,46.0,,,1.0,331.0,,,7.0
3425,3425,1944.0,144.0,5.0,,,,,,,
3426,3426,7954.0,577.0,38.0,,,,,,,
3427,3427,40123.0,1490.0,392.0,,,1.0,1.0,,,15.0
3428,3428,10950.0,1148.0,46.0,,3.0,2.0,17.0,,,30.0
3429,3429,7840.0,220.0,71.0,,,,,,,
3430,3430,5080.0,1045.0,172.0,,,,2.0,,,
3431,3431,7577.0,4649.0,2122.0,,,3.0,227.0,,,24.0
3432,3432,12301.0,2333.0,803.0,7.0,,,21.0,,,105.0
3433,3433,2837.0,283.0,,,,,,,,
3434,3434,2028.0,389.0,4.0,,,,,,,1.0
3435,3435,235206.0,3399.0,318.0,111.0,18.0,11.0,69.0,,,725.0
3436,3436,48168.0,12511.0,1210.0,52.0,4.0,5.0,36.0,,,407.0
3437,3437,2483.0,409.0,106.0,,,,6.0,,,2.0
3438,3438,11954.0,2496.0,1153.0,,,,13.0,,,13.0
3439,3439,36566.0,4497.0,475.0,,,,,,,24.0
3440,3440,3604.0,421.0,206.0,3.0,,,,,,1.0
3441,3441,8855.0,973.0,168.0,,,,,,,
3442,3442,6832.0,1306.0,27.0,3.0,,2.0,,,,1.0
3443,3443,2068.0,536.0,33.0,,,,,,,2.0
3444,3444,6461.0,1870.0,1076.0,,,,12.0,,,15.0
3445,3445,12378.0,2304.0,475.0,,,,50.0,,,4.0
3446,3446,4698.0,781.0,38.0,,,,,,,1.0
3447,3447,61697.0,2641.0,101.0,,4.0,,,,,18.0
3448,3448,879.0,594.0,88.0,,,,,,,1.0
3449,3449,165150.0,1410.0,284.0,12.0,,14.0,26.0,,,1093.0
3450,3450,1412.0,274.0,64.0,,,,,,,
3451,3451,2451.0,532.0,9.0,,,,4.0,,,
3452,3452,10376.0,1109.0,80.0,,,,1.0,,,10.0
3453,3453,2500.0,258.0,59.0,,,,7.0,,,4.0
3454,3454,311594.0,5257.0,616.0,3.0,7.0,9.0,,,,28.0
3455,3455,147281.0,4943.0,916.0,12.0,7.0,11.0,38.0,,,906.0
3456,3456,117132.0,3501.0,768.0,2.0,6.0,7.0,34.0,,,2001.0
3457,3457,2245.0,364.0,96.0,,,,,,,
3458,3458,5224.0,1524.0,43.0,,,,,,,154.0
3459,3459,39363.0,3044.0,217.0,,7.0,4.0,110.0,,,7.0
3460,3460,3677.0,478.0,28.0,,,,,,,
3461,3461,3890.0,501.0,25.0,,,,,,,
3462,3462,9528.0,1031.0,37.0,,3.0,,,,,
3463,3463,8333.0,1074.0,151.0,,,,,,,31.0
3464,3464,3314.0,1195.0,21.0,,,,,,,6.0
3465,3465,9682.0,852.0,49.0,,,,14.0,,,47.0
3466,3466,4746.0,625.0,39.0,,,,10.0,,,2.0
3467,3467,36016.0,1267.0,29.0,,,,,,,
3468,3468,15050.0,1652.0,1078.0,,,,10.0,,,1.0
3469,3469,9857.0,4823.0,2468.0,,3.0,3.0,669.0,,,63.0
3470,3470,17780.0,1778.0,94.0,,11.0,3.0,15.0,,,100.0
3471,3471,6888.0,1054.0,456.0,,,,,,,4.0
3472,3472,8599.0,1221.0,114.0,,,,,,,
3473,3473,1758.0,201.0,11.0,,,,,,,
3474,3474,5760.0,466.0,153.0,,,,,,,
3475,3475,28303.0,2074.0,104.0,5.0,,2.0,2.0,,,37.0
3476,3476,17664.0,7650.0,329.0,2.0,,,,,,36.0
3477,3477,105975.0,4445.0,791.0,20.0,2.0,,115.0,,,134.0
3478,3478,9620.0,1601.0,440.0,,,1.0,37.0,,,12.0
3479,3479,31956.0,3313.0,45.0,22.0,,,,,,2.0
3480,3480,268733.0,1515.0,8977.0,23.0,35.0,584.0,1353.0,,,8813.0
3481,3481,1181836.0,20467.0,2668.0,1153.0,34.0,77.0,199.0,,,6863.0
3482,3482,6070.0,467.0,284.0,26.0,1.0,,79.0,,,5.0
3483,3483,4030.0,678.0,15.0,,,,,,,
3484,3484,7946.0,694.0,48.0,,,,4.0,,,
3485,3485,7599.0,3339.0,310.0,,,,4.0,,,
3486,3486,185086.0,2570.0,387.0,22.0,,5.0,6.0,,,161.0
3487,3487,8660.0,1021.0,88.0,,1.0,,15.0,,,10.0
3488,3488,5164.0,1190.0,50.0,,,,6.0,,,
3489,3489,2543.0,778.0,1101.0,,,,23.0,,,69.0
3490,3490,29674.0,907.0,51.0,,,3.0,17.0,,,
3491,3491,9673.0,1106.0,92.0,,,,,,,
3492,3492,6176.0,517.0,5.0,,,,4.0,,,1.0
3493,3493,50638.0,2205.0,122.0,,,,4.0,,,19.0
3494,3494,30163.0,37695.0,2693.0,53.0,1.0,9.0,186.0,,,84.0
3495,3495,6844.0,593.0,10.0,,,,,,,1.0
3496,3496,6756.0,666.0,54.0,12.0,,,83.0,,,6.0
3497,3497,23103.0,145.0,12.0,,,,,,,1.0
3498,3498,25817.0,954.0,1006.0,,,,2.0,,,28.0
3499,3499,5440.0,2146.0,1008.0,3.0,,,159.0,,,37.0
3500,3500,21700.0,4295.0,2173.0,26.0,25.0,20.0,52.0,,,404.0
3501,3501,7881.0,887.0,48.0,,,16.0,1.0,,,48.0
3502,3502,23496.0,1218.0,271.0,,,,2.0,,,5.0
3503,3503,22408.0,277.0,4028.0,,3.0,2.0,1244.0,,,43.0
3504,3504,189027.0,10620.0,1223.0,8.0,,,16.0,,,27.0
3505,3505,4292.0,506.0,13.0,,,,,,,1.0
3506,3506,3243.0,590.0,17.0,,,,,,,2.0
3507,3507,3137.0,173.0,280.0,,,,,,,
3508,3508,12655.0,668.0,86.0,,,,,,,3.0
3509,3509,20079.0,5416.0,617.0,21.0,,,19.0,,,264.0
3510,3510,5213.0,691.0,62.0,,,,2.0,,,1.0
3511,3511,2930.0,1116.0,414.0,,,,,,,
3512,3512,2439.0,1127.0,577.0,,,,133.0,,,2.0
3513,3513,13406.0,577.0,120.0,,,,3.0,,,
3514,3514,19485.0,450.0,11.0,,,,,,,8.0
3515,3515,6389.0,790.0,50.0,,,,1.0,,,2.0
3516,3516,5574.0,671.0,150.0,,,,,,,8.0
3517,3517,12274.0,4023.0,1421.0,3.0,,,3.0,,,33.0
3518,3518,18306.0,3507.0,682.0,,,,16.0,,,46.0
3519,3519,11906.0,2390.0,193.0,,5.0,,,,,11.0
3520,3520,2371.0,860.0,15.0,,,,,,,
3521,3521,79472.0,5286.0,802.0,2.0,6.0,11.0,259.0,,,920.0
3522,3522,2489.0,190.0,271.0,,3.0,,261.0,,,13.0
3523,3523,134044.0,12224.0,1171.0,240.0,20.0,2.0,129.0,,,1100.0
3524,3524,130459.0,8574.0,1024.0,41.0,7.0,10.0,329.0,,,71.0
3525,3525,76540.0,7914.0,1934.0,8.0,2.0,1.0,118.0,,,883.0
3526,3526,190273.0,7513.0,1576.0,558.0,6.0,9.0,45.0,,,588.0
3527,3527,62153.0,4193.0,1093.0,,,6.0,7.0,,,15.0
3528,3528,2430.0,579.0,784.0,,,,52.0,,,30.0
3529,3529,36009.0,3633.0,164.0,,,,,,,6.0
3530,3530,11715.0,2101.0,531.0,24.0,,,11.0,,,37.0
3531,3531,10817.0,508.0,73.0,,,,,,,740.0
