id_registro,id_municipio,rede_geral,fossa_septica,fossa_rudimendar,vala,Rio_lago_mar,outros,nao_possui
3382,3382,2213.0,54.0,266.0,53.0,9.0,72.0,
3383,3383,3716.0,133.0,502.0,3.0,8.0,,
3384,3384,36595.0,3208.0,5545.0,59.0,213.0,93.0,227.0
3385,3385,9490.0,1539.0,6149.0,1.0,12.0,3.0,28.0
3386,3386,40854.0,1854.0,2785.0,834.0,1255.0,250.0,61.0
3387,3387,54448.0,33325.0,9712.0,1219.0,722.0,281.0,93.0
3388,3388,295617.0,25101.0,6329.0,9065.0,24751.0,7727.0,146.0
3389,3389,9311.0,1018.0,1396.0,5.0,5.0,10.0,16.0
3390,3390,22717.0,1005.0,2020.0,140.0,35.0,27.0,24.0
3391,3391,1679.0,65.0,845.0,13.0,12.0,,9.0
3392,3392,12666.0,1643.0,3042.0,29.0,32.0,29.0,45.0
3393,3393,109832.0,1279.0,926.0,20.0,99.0,10.0,12.0
3394,3394,6316.0,68.0,597.0,56.0,64.0,,
3395,3395,6064.0,1503.0,371.0,,,1.0,
3396,3396,15266.0,515.0,1443.0,36.0,,2.0,14.0
3397,3397,36955.0,638.0,1721.0,37.0,21.0,3.0,5.0
3398,3398,9684.0,1013.0,3792.0,12.0,,3.0,34.0
3399,3399,12243.0,944.0,1486.0,89.0,282.0,15.0,10.0
3400,3400,10868.0,110.0,823.0,6.0,231.0,9.0,6.0
3401,3401,6686.0,68.0,274.0,1.0,,,5.0
3402,3402,15937.0,465.0,731.0,26.0,118.0,19.0,
3403,3403,4603.0,347.0,952.0,5.0,39.0,18.0,6.0
3404,3404,23216.0,1716.0,9.0,3.0,200.0,2.0,2.0
3405,3405,12128.0,704.0,2836.0,381.0,52.0,81.0,2.0
3406,3406,18772.0,584.0,1560.0,41.0,12.0,3.0,2.0
3407,3407,4163.0,101.0,946.0,4.0,,3.0,7.0
3408,3408,3762.0,61.0,1047.0,75.0,4.0,21.0,24.0
3409,3409,2100.0,460.0,1169.0,103.0,11.0,22.0,1.0
3410,3410,53325.0,1985.0,1150.0,179.0,1811.0,4.0,38.0
3411,3411,4966.0,381.0,1792.0,32.0,,3.0,6.0
3412,3412,104834.0,56677.0,18951.0,2984.0,13544.0,2444.0,100.0
3413,3413,30718.0,227.0,574.0,24.0,61.0,11.0,
3414,3414,5214.0,729.0,1589.0,4.0,21.0,5.0,
3415,3415,1438.0,61.0,759.0,6.0,7.0,,1.0
3416,3416,72672.0,1165.0,668.0,805.0,1362.0,78.0,83.0
3417,3417,63112.0,11025.0,519.0,20155.0,18736.0,4559.0,114.0
3418,3418,10879.0,510.0,6901.0,466.0,2635.0,93.0,258.0
3419,3419,27576.0,1033.0,1921.0,96.0,42.0,20.0,7.0
3420,3420,371598.0,3630.0,2414.0,1741.0,4752.0,1046.0,165.0
3421,3421,1294.0,27.0,366.0,,,1.0,1.0
3422,3422,6757.0,835.0,937.0,493.0,1733.0,254.0,10.0
3423,3423,7710.0,103.0,108.0,,10.0,,2.0
3424,3424,22809.0,721.0,836.0,42.0,117.0,48.0,7.0
3425,3425,1938.0,13.0,142.0,,,,
3426,3426,7817.0,515.0,190.0,20.0,24.0,3.0,
3427,3427,38566.0,980.0,2398.0,19.0,5.0,40.0,14.0
3428,3428,10852.0,649.0,612.0,25.0,40.0,1.0,17.0
3429,3429,7780.0,96.0,244.0,10.0,,,1.0
3430,3430,4902.0,441.0,931.0,22.0,,,3.0
3431,3431,6552.0,2410.0,2955.0,1433.0,854.0,167.0,231.0
3432,3432,12334.0,1468.0,1660.0,46.0,16.0,39.0,7.0
3433,3433,2808.0,312.0,,,,,
3434,3434,1949.0,104.0,349.0,19.0,,,1.0
3435,3435,172736.0,16364.0,20039.0,6073.0,21785.0,2784.0,76.0
3436,3436,24658.0,10290.0,25453.0,1061.0,664.0,196.0,71.0
3437,3437,2462.0,40.0,467.0,28.0,,4.0,5.0
3438,3438,11444.0,2259.0,1823.0,8.0,19.0,75.0,1.0
3439,3439,36431.0,2139.0,2631.0,34.0,292.0,29.0,6.0
3440,3440,3563.0,7.0,595.0,,37.0,14.0,19.0
3441,3441,8690.0,170.0,966.0,31.0,134.0,,5.0
3442,3442,6643.0,26.0,1492.0,3.0,2.0,,5.0
3443,3443,2053.0,244.0,299.0,24.0,,12.0,7.0
3444,3444,5709.0,139.0,3350.0,139.0,,80.0,17.0
3445,3445,12000.0,1804.0,1201.0,38.0,143.0,12.0,13.0
3446,3446,4613.0,23.0,675.0,170.0,31.0,6.0,
3447,3447,61664.0,1590.0,1157.0,12.0,7.0,11.0,20.0
3448,3448,880.0,164.0,507.0,6.0,,4.0,1.0
3449,3449,138965.0,4031.0,4483.0,6025.0,13170.0,1151.0,164.0
3450,3450,1354.0,390.0,2.0,3.0,,1.0,
3451,3451,2438.0,270.0,288.0,,,,
3452,3452,10217.0,309.0,944.0,22.0,,69.0,15.0
3453,3453,2446.0,168.0,209.0,3.0,,1.0,1.0
3454,3454,309846.0,2781.0,4688.0,12.0,54.0,54.0,79.0
3455,3455,75229.0,14452.0,37508.0,4520.0,21421.0,852.0,132.0
3456,3456,82683.0,8702.0,14620.0,4006.0,12949.0,426.0,65.0
3457,3457,2242.0,13.0,444.0,,,6.0,
3458,3458,5128.0,946.0,756.0,99.0,2.0,3.0,11.0
3459,3459,39048.0,1663.0,1814.0,61.0,68.0,79.0,19.0
3460,3460,3707.0,260.0,216.0,,,,
3461,3461,3644.0,194.0,437.0,4.0,129.0,7.0,1.0
3462,3462,9114.0,382.0,1084.0,9.0,,,10.0
3463,3463,7949.0,203.0,1138.0,65.0,188.0,33.0,13.0
3464,3464,3266.0,107.0,1152.0,5.0,,3.0,3.0
3465,3465,8534.0,937.0,1142.0,4.0,11.0,9.0,7.0
3466,3466,4703.0,528.0,128.0,48.0,,2.0,13.0
3467,3467,35954.0,825.0,504.0,9.0,10.0,6.0,4.0
3468,3468,14631.0,1232.0,1797.0,7.0,114.0,9.0,1.0
3469,3469,6018.0,1450.0,8622.0,274.0,1166.0,192.0,164.0
3470,3470,18969.0,136.0,614.0,12.0,21.0,6.0,23.0
3471,3471,6782.0,179.0,1410.0,16.0,,8.0,7.0
3472,3472,8566.0,739.0,593.0,3.0,33.0,,
3473,3473,1703.0,20.0,247.0,,,,
3474,3474,5396.0,140.0,791.0,12.0,7.0,23.0,10.0
3475,3475,28151.0,726.0,1606.0,13.0,7.0,5.0,19.0
3476,3476,11219.0,7032.0,5270.0,367.0,1630.0,135.0,28.0
3477,3477,97956.0,3572.0,4723.0,790.0,4307.0,86.0,48.0
3478,3478,6320.0,654.0,4559.0,92.0,18.0,23.0,45.0
3479,3479,34589.0,404.0,256.0,,48.0,16.0,25.0
3480,3480,222362.0,16580.0,12861.0,20890.0,14289.0,2765.0,286.0
3481,3481,1040767.0,32237.0,25845.0,26273.0,80569.0,7101.0,505.0
3482,3482,5406.0,230.0,1199.0,4.0,77.0,12.0,4.0
3483,3483,3995.0,28.0,688.0,7.0,,3.0,2.0
3484,3484,7479.0,141.0,1025.0,21.0,1.0,16.0,9.0
3485,3485,7319.0,1028.0,2835.0,5.0,46.0,12.0,7.0
3486,3486,68782.0,28939.0,83580.0,1662.0,4798.0,401.0,75.0
3487,3487,8225.0,919.0,609.0,6.0,27.0,6.0,3.0
3488,3488,5139.0,153.0,1094.0,19.0,,5.0,
3489,3489,2447.0,158.0,1861.0,16.0,3.0,27.0,2.0
3490,3490,29648.0,582.0,345.0,15.0,57.0,4.0,1.0
3491,3491,9478.0,161.0,1201.0,3.0,22.0,,6.0
3492,3492,5877.0,45.0,777.0,,,3.0,1.0
3493,3493,50299.0,1629.0,870.0,14.0,85.0,64.0,27.0
3494,3494,13176.0,20948.0,34182.0,847.0,1268.0,171.0,292.0
3495,3495,6998.0,405.0,5.0,28.0,2.0,5.0,5.0
3496,3496,6219.0,252.0,1052.0,4.0,24.0,,26.0
3497,3497,22963.0,139.0,118.0,6.0,24.0,6.0,5.0
3498,3498,25699.0,926.0,994.0,3.0,46.0,114.0,25.0
3499,3499,3538.0,3966.0,1176.0,32.0,43.0,31.0,7.0
3500,3500,18145.0,3732.0,5581.0,602.0,348.0,96.0,191.0
3501,3501,3352.0,5027.0,459.0,31.0,2.0,7.0,3.0
3502,3502,21969.0,1578.0,1398.0,2.0,13.0,24.0,8.0
3503,3503,2065.0,7993.0,17375.0,258.0,164.0,103.0,47.0
3504,3504,187257.0,8184.0,5232.0,104.0,85.0,35.0,24.0
3505,3505,3335.0,125.0,1336.0,9.0,,4.0,3.0
3506,3506,3064.0,315.0,458.0,,14.0,1.0,
3507,3507,3083.0,333.0,170.0,4.0,,,
3508,3508,12354.0,804.0,180.0,2.0,61.0,6.0,5.0
3509,3509,13836.0,7178.0,5293.0,6.0,25.0,49.0,29.0
3510,3510,4873.0,181.0,860.0,30.0,2.0,18.0,5.0
3511,3511,2703.0,787.0,965.0,2.0,,,3.0
3512,3512,1952.0,1026.0,655.0,200.0,201.0,74.0,170.0
3513,3513,13423.0,44.0,627.0,,10.0,,2.0
3514,3514,18419.0,1076.0,232.0,170.0,30.0,25.0,2.0
3515,3515,6384.0,150.0,685.0,5.0,8.0,,
3516,3516,5112.0,146.0,1120.0,13.0,3.0,7.0,2.0
3517,3517,11339.0,1602.0,3892.0,287.0,491.0,99.0,47.0
3518,3518,17946.0,1064.0,3063.0,53.0,377.0,20.0,34.0
3519,3519,11904.0,954.0,1518.0,45.0,71.0,9.0,4.0
3520,3520,2338.0,890.0,16.0,,2.0,,
3521,3521,20775.0,48821.0,8516.0,7624.0,371.0,497.0,154.0
3522,3522,743.0,391.0,995.0,385.0,464.0,104.0,145.0
3523,3523,51938.0,25518.0,61839.0,2144.0,4730.0,2687.0,74.0
3524,3524,123874.0,6594.0,8998.0,243.0,575.0,99.0,132.0
3525,3525,69026.0,4723.0,11729.0,198.0,1186.0,125.0,413.0
3526,3526,147265.0,19100.0,12396.0,5539.0,14872.0,1227.0,169.0
3527,3527,61443.0,4107.0,1577.0,106.0,163.0,37.0,34.0
3528,3528,1592.0,408.0,940.0,262.0,566.0,17.0,90.0
3529,3529,35911.0,577.0,2955.0,60.0,217.0,88.0,4.0
3530,3530,10234.0,1406.0,2558.0,53.0,58.0,48.0,62.0
3531,3531,10278.0,1670.0,156.0,4.0,15.0,6.0,9.0
3532,3532,1160.0,345.0,2703.0,15.0,3.0,31.0,9.0
3533,3533,226832.0,31399.0,24884.0,11121.0,25294.0,1440.0,254.0
3534,3534,40557.0,925.0,4106.0,154.0,1779.0,121.0,78.0
3535,3535,4924.0,3692.0,5489.0,978.0,208.0,56.0,56.0
3536,3536,83709.0,11092.0,5458.0,22.0,786.0,20.0,9.0
3537,3537,15950.0,500.0,1431.0,13.0,36.0,15.0,15.0
3538,3538,10051.0,941.0,1601.0,23.0,57.0,51.0,14.0
3539,3539,4876.0,356.0,610.0,8.0,33.0,5.0,
3540,3540,6501.0,355.0,497.0,24.0,68.0,15.0,4.0
3541,3541,138687.0,10063.0,3698.0,686.0,21.0,112.0,75.0
3542,3542,32898.0,7476.0,3655.0,36.0,652.0,13.0,4.0
3543,3543,37393.0,383.0,765.0,5.0,29.0,,8.0
3544,3544,6096.0,405.0,,8.0,20.0,,
3545,3545,68647.0,1147.0,872.0,38.0,194.0,29.0,17.0
3546,3546,189690.0,10580.0,7455.0,1757.0,1053.0,92.0,60.0
3547,3547,4597.0,186.0,691.0,,,2.0,2.0
3548,3548,9654.0,4132.0,1225.0,1351.0,542.0,139.0,103.0
3549,3549,38677.0,3278.0,2110.0,2.0,69.0,2.0,20.0
3550,3550,43659.0,433.0,2749.0,21.0,,2.0,14.0
3551,3551,2738.0,703.0,1275.0,27.0,572.0,13.0,2.0
3552,3552,89663.0,7900.0,909.0,2039.0,7284.0,394.0,41.0
3553,3553,35989.0,968.0,570.0,1.0,33.0,4.0,
3554,3554,4219.0,8022.0,11201.0,73.0,246.0,15.0,14.0
3555,3555,126660.0,1563.0,1359.0,61.0,552.0,70.0,44.0
3556,3556,2687.0,456.0,12.0,,5.0,,
3557,3557,7935.0,1565.0,1920.0,65.0,104.0,66.0,5.0
3558,3558,3488.0,16.0,622.0,5.0,,,
3559,3559,29001.0,346.0,3269.0,1.0,7.0,1.0,9.0
3560,3560,4051.0,15.0,324.0,27.0,,2.0,10.0
3561,3561,1381.0,393.0,945.0,57.0,,10.0,5.0
3562,3562,337897.0,17994.0,9125.0,245.0,3063.0,191.0,92.0
3563,3563,15254.0,797.0,1294.0,21.0,2.0,18.0,11.0
3564,3564,9194.0,2798.0,3327.0,3096.0,618.0,91.0,72.0
3565,3565,6409.0,6941.0,13885.0,213.0,1008.0,52.0,48.0
3566,3566,2901.0,309.0,882.0,194.0,487.0,6.0,15.0
3567,3567,20210.0,3173.0,1426.0,252.0,65.0,33.0,18.0
3568,3568,4110.0,289.0,687.0,2.0,5.0,19.0,3.0
3569,3569,4876.0,433.0,232.0,60.0,882.0,25.0,1.0
3570,3570,89018.0,814.0,1015.0,39.0,292.0,23.0,90.0
3571,3571,59076.0,1030.0,756.0,74.0,182.0,23.0,32.0
3572,3572,262829.0,4363.0,7247.0,233.0,121.0,52.0,133.0
3573,3573,5100.0,543.0,480.0,7.0,565.0,,
3574,3574,68742.0,641.0,915.0,9.0,31.0,151.0,51.0
3575,3575,78117.0,1589.0,1029.0,272.0,989.0,63.0,57.0
3576,3576,1687.0,17.0,396.0,,,,
3577,3577,30826.0,4063.0,950.0,42.0,1127.0,12.0,6.0
3578,3578,17141.0,415.0,846.0,16.0,,2.0,4.0
3579,3579,1687.0,174.0,368.0,1.0,4.0,12.0,
3580,3580,10799.0,222.0,210.0,,,11.0,
3581,3581,4603.0,39.0,352.0,,,2.0,5.0
3582,3582,3872.0,365.0,77.0,,,28.0,8.0
3583,3583,2092.0,219.0,362.0,37.0,,1.0,
3584,3584,15671.0,183.0,325.0,10.0,6.0,10.0,9.0
3585,3585,6507.0,384.0,723.0,,,4.0,
3586,3586,1923.0,773.0,901.0,5.0,7.0,31.0,
3587,3587,2617.0,73.0,506.0,,,4.0,
3588,3588,26410.0,8539.0,7562.0,156.0,386.0,38.0,14.0
3589,3589,28374.0,25794.0,24369.0,448.0,963.0,425.0,56.0
3590,3590,7855.0,427.0,605.0,4.0,13.0,15.0,6.0
3591,3591,1968.0,60.0,1518.0,2.0,8.0,20.0,6.0
3592,3592,11211.0,272.0,1773.0,,9.0,5.0,6.0
3593,3593,2186.0,19.0,412.0,,,,1.0
3594,3594,3061.0,49.0,776.0,16.0,,8.0,2.0
3595,3595,204350.0,2649.0,3841.0,2065.0,388.0,552.0,84.0
3596,3596,1672.0,115.0,320.0,,3.0,1.0,
3597,3597,19570.0,941.0,2372.0,15.0,2.0,11.0,25.0
3598,3598,74513.0,995.0,1005.0,19.0,43.0,17.0,21.0
3599,3599,372622.0,3894.0,3487.0,8359.0,22935.0,3549.0,165.0
3600,3600,3693.0,137.0,802.0,,,,3.0
3601,3601,2560.0,768.0,472.0,19.0,,7.0,8.0
3602,3602,1437.0,76.0,372.0,,,,
3603,3603,18317.0,790.0,1140.0,,92.0,11.0,11.0
3604,3604,11287.0,231.0,402.0,15.0,35.0,5.0,1.0
3605,3605,2180.0,18.0,618.0,,2.0,,
3606,3606,7933.0,4137.0,3743.0,3631.0,813.0,137.0,94.0
3607,3607,19638.0,1108.0,3371.0,72.0,44.0,17.0,28.0
3608,3608,7297.0,254.0,9186.0,32.0,9.0,87.0,66.0
3609,3609,51665.0,726.0,1184.0,2.0,9.0,14.0,13.0
3610,3610,2729.0,1559.0,3.0,2.0,,,1.0
3611,3611,59052.0,1940.0,4212.0,145.0,225.0,86.0,68.0
3612,3612,290145.0,40184.0,28756.0,13419.0,12089.0,1417.0,222.0
3613,3613,129276.0,2293.0,4936.0,67.0,233.0,12.0,15.0
3614,3614,77824.0,3640.0,4076.0,10.0,200.0,19.0,17.0
3615,3615,2591.0,113.0,484.0,22.0,19.0,28.0,6.0
3616,3616,1767.0,8.0,354.0,,,,
3617,3617,13786.0,24475.0,4030.0,2221.0,154.0,107.0,18.0
3618,3618,3624.0,696.0,1890.0,101.0,818.0,3.0,2.0
3619,3619,43508.0,813.0,1840.0,307.0,26.0,7.0,9.0
3620,3620,18681.0,729.0,2196.0,,,16.0,10.0
3621,3621,17268.0,155.0,1071.0,29.0,257.0,73.0,11.0
3622,3622,3161.0,32.0,851.0,,,10.0,3.0
3623,3623,24706.0,8484.0,14183.0,1077.0,124.0,212.0,9.0
3624,3624,1597.0,468.0,1580.0,21.0,412.0,6.0,10.0
3625,3625,27370.0,330.0,1062.0,,252.0,5.0,8.0
3626,3626,8862.0,1540.0,1174.0,30.0,125.0,,
3627,3627,3086.0,46.0,1132.0,4.0,,5.0,5.0
3628,3628,2775.0,271.0,1068.0,4.0,,3.0,12.0
3629,3629,2403.0,185.0,83.0,12.0,11.0,,7.0
3630,3630,2947.0,108.0,1201.0,,,2.0,25.0
3631,3631,2910.0,1615.0,1319.0,332.0,440.0,40.0,8.0
3632,3632,3487.0,6768.0,5777.0,18.0,300.0,21.0,5.0
3633,3633,7584.0,342.0,818.0,,2.0,1.0,5.0
3634,3634,8491.0,527.0,1588.0,,,,
3635,3635,3700.0,259.0,300.0,,8.0,,2.0
3636,3636,4843.0,527.0,485.0,13.0,9.0,,
3637,3637,4720.0,47.0,2971.0,282.0,296.0,22.0,131.0
3638,3638,898.0,4.0,1189.0,11.0,4.0,,1.0
3639,3639,740.0,19.0,366.0,,,,
3640,3640,8797.0,100.0,385.0,4.0,10.0,3.0,
3641,3641,16766.0,914.0,1393.0,30.0,,21.0,3.0
3642,3642,1862.0,12.0,284.0,,,,8.0
3643,3643,2216.0,134.0,673.0,,,,
3644,3644,3056.0,3.0,367.0,1.0,,,3.0
3645,3645,48809.0,264.0,1877.0,,31.0,,12.0
3646,3646,4160.0,253.0,164.0,3.0,3.0,4.0,
3647,3647,33508.0,1044.0,1888.0,14.0,7.0,8.0,10.0
3648,3648,6159.0,249.0,346.0,9.0,23.0,,2.0
3649,3649,3271.0,434.0,376.0,44.0,17.0,13.0,1.0
3650,3650,1621.0,124.0,807.0,21.0,95.0,1.0,1.0
3651,3651,46651.0,1621.0,1536.0,11.0,36.0,5.0,6.0
3652,3652,3043.0,173.0,639.0,,7.0,,2.0
3653,3653,5493.0,269.0,241.0,9.0,18.0,55.0,2.0
3654,3654,5161.0,61.0,412.0,,,,
3655,3655,38674.0,497.0,314.0,1.0,62.0,100.0,7.0
3656,3656,550203.0,43451.0,9081.0,12761.0,37286.0,11975.0,250.0
3657,3657,2072.0,68.0,342.0,7.0,,38.0,4.0
3658,3658,27417.0,792.0,1317.0,55.0,8.0,16.0,9.0
3659,3659,98412.0,597.0,3529.0,6.0,11.0,31.0,13.0
3660,3660,5096.0,7.0,2657.0,11.0,,7.0,11.0
3661,3661,7279.0,47.0,984.0,,1.0,4.0,7.0
3662,3662,8431.0,547.0,1852.0,14.0,1.0,5.0,7.0
3663,3663,7720.0,311.0,2962.0,8.0,13.0,8.0,3.0
3664,3664,10559.0,84.0,234.0,4.0,8.0,3.0,12.0
3665,3665,7066.0,318.0,2141.0,10.0,,8.0,3.0
3666,3666,19121.0,440.0,1525.0,7.0,20.0,,18.0
3667,3667,13002.0,423.0,1088.0,1.0,4.0,8.0,19.0
3668,3668,37692.0,566.0,2482.0,42.0,41.0,74.0,12.0
3669,3669,7370.0,3511.0,3428.0,655.0,2227.0,33.0,47.0
3670,3670,5042.0,24.0,573.0,183.0,70.0,,2.0
3671,3671,12838.0,1406.0,3290.0,76.0,67.0,54.0,11.0
3672,3672,3349.0,25.0,434.0,,,,5.0
3673,3673,8962.0,1212.0,602.0,10.0,4.0,4.0,20.0
3674,3674,3884.0,843.0,771.0,42.0,14.0,,2.0
3675,3675,10679.0,2667.0,4192.0,642.0,151.0,6.0,25.0
3676,3676,1632.0,15.0,382.0,3.0,,,
3677,3677,10456.0,960.0,1408.0,13.0,103.0,15.0,3.0
3678,3678,2003.0,834.0,3447.0,4.0,,,
3679,3679,73776.0,3179.0,4577.0,56.0,93.0,97.0,47.0
3680,3680,1047.0,73.0,538.0,12.0,91.0,6.0,1.0
3681,3681,7600.0,140.0,744.0,4.0,31.0,,1.0
3682,3682,38034.0,479.0,2488.0,87.0,144.0,72.0,62.0
3683,3683,1127.0,1473.0,2090.0,192.0,812.0,32.0,26.0
3684,3684,1550.0,32.0,969.0,,,6.0,
3685,3685,11700.0,1123.0,2660.0,82.0,34.0,18.0,16.0
3686,3686,39122.0,1293.0,529.0,25.0,442.0,7.0,8.0
3687,3687,2387.0,23.0,528.0,,,,
3688,3688,4581.0,3674.0,1481.0,341.0,16.0,43.0,40.0
3689,3689,55099.0,1197.0,1889.0,,2.0,9.0,12.0
3690,3690,22523.0,866.0,1183.0,12.0,3.0,9.0,45.0
3691,3691,5404.0,273.0,1714.0,21.0,9.0,6.0,13.0
3692,3692,20298.0,27652.0,9505.0,929.0,739.0,165.0,108.0
3693,3693,4623.0,90.0,404.0,,,,1.0
3694,3694,16360.0,7079.0,23125.0,709.0,3636.0,182.0,375.0
3695,3695,18691.0,3048.0,4421.0,16.0,58.0,10.0,26.0
3696,3696,135378.0,4767.0,5401.0,274.0,289.0,103.0,125.0
3697,3697,13783.0,263.0,815.0,10.0,23.0,,2.0
3698,3698,5747.0,2913.0,3870.0,68.0,345.0,81.0,15.0
3699,3699,2320.0,85.0,1090.0,2.0,,10.0,13.0
3700,3700,10155.0,660.0,347.0,249.0,2572.0,6.0,16.0
3701,3701,15370.0,3968.0,4133.0,175.0,1293.0,43.0,16.0
3702,3702,348313.0,6697.0,5924.0,942.0,817.0,131.0,142.0
3703,3703,24880.0,608.0,2658.0,50.0,130.0,6.0,12.0
3704,3704,17313.0,576.0,1233.0,53.0,360.0,32.0,12.0
3705,3705,9399.0,889.0,90.0,53.0,73.0,9.0,19.0
3706,3706,9881.0,1461.0,2046.0,909.0,1344.0,21.0,13.0
3707,3707,22220.0,785.0,1303.0,215.0,5.0,23.0,37.0
3708,3708,65058.0,1030.0,3581.0,17.0,62.0,20.0,7.0
3709,3709,9189.0,894.0,1713.0,18.0,5.0,15.0,9.0
3710,3710,33553.0,734.0,682.0,9.0,159.0,24.0,39.0
3711,3711,3728.0,707.0,19.0,,,,6.0
3712,3712,2470.0,69.0,639.0,2.0,,,7.0
3713,3713,98730.0,2704.0,1780.0,833.0,1210.0,415.0,57.0
3714,3714,4689.0,73.0,630.0,,,,
3715,3715,18159.0,748.0,736.0,96.0,3.0,141.0,8.0
3716,3716,2903.0,386.0,181.0,2.0,,,
3717,3717,39248.0,548.0,129.0,14.0,36.0,41.0,29.0
3718,3718,3347.0,61.0,640.0,,,2.0,7.0
3719,3719,2113.0,395.0,,,3.0,,
3720,3720,3476.0,271.0,448.0,6.0,,,1.0
3721,3721,4243.0,1129.0,2785.0,33.0,14.0,42.0,49.0
3722,3722,39614.0,5132.0,3589.0,34.0,63.0,40.0,31.0
3723,3723,48608.0,2032.0,443.0,,114.0,3.0,41.0
3724,3724,16104.0,236.0,145.0,28.0,238.0,4.0,11.0
3725,3725,13772.0,34.0,1586.0,2.0,4.0,10.0,2.0
3726,3726,1306.0,12.0,200.0,,,,2.0
3727,3727,16044.0,394.0,803.0,13.0,5.0,4.0,9.0
3728,3728,185199.0,57269.0,3990.0,10498.0,2847.0,1171.0,93.0
3729,3729,3710.0,103.0,757.0,8.0,,5.0,12.0
3730,3730,3371.0,263.0,435.0,15.0,18.0,4.0,
3731,3731,9442.0,689.0,3008.0,78.0,238.0,38.0,2.0
3732,3732,34073.0,679.0,6127.0,33.0,7.0,72.0,49.0
3733,3733,198641.0,2985.0,3634.0,94.0,19.0,126.0,77.0
3734,3734,34095.0,825.0,1374.0,16.0,5.0,94.0,13.0
3735,3735,29557.0,1894.0,3906.0,,7.0,55.0,31.0
3736,3736,720.0,201.0,2300.0,,,6.0,5.0
3737,3737,11787.0,198.0,659.0,7.0,14.0,20.0,7.0
3738,3738,2433.0,17.0,341.0,4.0,3.0,,3.0
3739,3739,6104.0,1629.0,498.0,105.0,2259.0,34.0,1.0
3740,3740,5392.0,90.0,487.0,19.0,3.0,12.0,1.0
3741,3741,7484.0,309.0,455.0,11.0,300.0,19.0,5.0
3742,3742,25336.0,1078.0,2178.0,14.0,36.0,13.0,39.0
3743,3743,1124.0,492.0,1633.0,121.0,446.0,19.0,8.0
3744,3744,16609.0,273.0,1502.0,41.0,,20.0,12.0
3745,3745,4143.0,66.0,892.0,,166.0,,2.0
3746,3746,40210.0,6943.0,2509.0,3721.0,367.0,250.0,109.0
3747,3747,5290.0,422.0,805.0,15.0,,4.0,33.0
3748,3748,419.0,739.0,1326.0,94.0,655.0,31.0,70.0
3749,3749,11070.0,79.0,805.0,,118.0,19.0,6.0
3750,3750,8318.0,1009.0,7283.0,574.0,670.0,143.0,197.0
3751,3751,3318.0,39.0,902.0,,,7.0,4.0
3752,3752,2993.0,39.0,1398.0,9.0,,4.0,
3753,3753,1801.0,47.0,325.0,7.0,,6.0,
3754,3754,2803.0,697.0,3606.0,19.0,194.0,36.0,53.0
3755,3755,90446.0,6428.0,4643.0,4405.0,6149.0,584.0,30.0
3756,3756,580876.0,8703.0,7439.0,438.0,1044.0,478.0,234.0
3757,3757,2791.0,561.0,54.0,,3.0,5.0,2.0
3758,3758,9008.0,1203.0,61.0,21.0,32.0,,22.0
3759,3759,8374.0,394.0,1030.0,,94.0,15.0,12.0
3760,3760,180073.0,2391.0,2191.0,139.0,145.0,102.0,100.0
3761,3761,27619.0,1504.0,85.0,130.0,46.0,18.0,15.0
3762,3762,26400.0,7411.0,1804.0,5117.0,2688.0,303.0,50.0
3763,3763,8229.0,158.0,854.0,4.0,57.0,7.0,7.0
3764,3764,3986.0,440.0,1296.0,168.0,83.0,104.0,42.0
3765,3765,15335.0,656.0,3416.0,32.0,2.0,84.0,55.0
3766,3766,8611.0,112.0,708.0,66.0,30.0,9.0,8.0
3767,3767,2063.0,60.0,599.0,,,3.0,3.0
3768,3768,1800.0,260.0,795.0,1.0,,,
3769,3769,4378.0,193.0,627.0,4.0,,,3.0
3770,3770,1848.0,499.0,9.0,17.0,4.0,10.0,1.0
3771,3771,4735.0,357.0,322.0,,,,4.0
3772,3772,9506.0,392.0,555.0,1.0,85.0,,
3773,3773,8462.0,4443.0,1773.0,92.0,719.0,58.0,15.0
3774,3774,4172.0,97.0,486.0,,,4.0,30.0
3775,3775,5810.0,434.0,752.0,52.0,,1.0,4.0
3776,3776,99516.0,3524.0,1753.0,56.0,192.0,8.0,53.0
3777,3777,30067.0,2085.0,6868.0,40.0,83.0,38.0,26.0
3778,3778,2594.0,454.0,5591.0,1.0,55.0,,5.0
3779,3779,2440.0,41.0,1161.0,12.0,,6.0,3.0
3780,3780,13235.0,153.0,685.0,47.0,89.0,13.0,14.0
3781,3781,4740.0,56.0,867.0,,,,3.0
3782,3782,175867.0,1206.0,2306.0,52.0,227.0,21.0,47.0
3783,3783,9745.0,883.0,2265.0,72.0,706.0,37.0,5.0
3784,3784,1565.0,7.0,511.0,,,,1.0
3785,3785,2652.0,1131.0,137.0,43.0,17.0,7.0,
3786,3786,1290.0,70.0,591.0,,,,1.0
3787,3787,28857.0,295.0,495.0,,84.0,,29.0
3788,3788,38407.0,745.0,4120.0,25.0,259.0,46.0,24.0
3789,3789,5116.0,30.0,340.0,18.0,41.0,,9.0
3790,3790,27385.0,747.0,928.0,2.0,,8.0,1.0
3791,3791,21135.0,241.0,173.0,16.0,13.0,,1.0
3792,3792,27441.0,11734.0,8673.0,124.0,2081.0,111.0,42.0
3793,3793,7768.0,116.0,357.0,3.0,,,
3794,3794,4894.0,459.0,36.0,,,,3.0
