id_municipio,municipio,UF
5062,432166 Três Cachoeiras,RS
5063,432170 Três Coroas,RS
5064,432180 Três de Maio,RS
5065,432183 Três Forquilhas,RS
5066,432185 Três Palmeiras,RS
5067,432190 Três Passos,RS
5068,432195 Trindade do Sul,RS
5069,432200 Triunfo,RS
5070,432210 Tucunduva,RS
5071,432215 Tunas,RS
5072,432218 Tupanci do Sul,RS
5073,432220 Tupanciretã,RS
5074,432225 Tupandi,RS
5075,432230 Tuparendi,RS
5076,432232 Turuçu,RS
5077,432234 Ubiretama,RS
5078,432235 União da Serra,RS
5079,432237 Unistalda,RS
5080,432240 Uruguaiana,RS
5081,432250 Vacaria,RS
5082,432253 Vale do Sol,RS
5083,432254 Vale Real,RS
5084,432252 Vale Verde,RS
5085,432255 Vanini,RS
5086,432260 Venâncio Aires,RS
5087,432270 Vera Cruz,RS
5088,432280 Veranópolis,RS
5089,432285 Vespasiano Correa,RS
5090,432290 Viadutos,RS
5091,432300 Viamão,RS
5092,432310 Vicente Dutra,RS
5093,432320 Victor Graeff,RS
5094,432330 Vila Flores,RS
5095,432335 Vila Lângaro,RS
5096,432340 Vila Maria,RS
5097,432345 Vila Nova do Sul,RS
5098,432350 Vista Alegre,RS
5099,432360 Vista Alegre do Prata,RS
5100,432370 Vista Gaúcha,RS
5101,432375 Vitória das Missões,RS
5102,432377 Westfalia,RS
5103,432380 Xangri-lá,RS
5104,500020 Água Clara,MS
5105,500025 Alcinópolis,MS
5106,500060 Amambai,MS
5107,500070 Anastácio,MS
5108,500080 Anaurilândia,MS
5109,500085 Angélica,MS
5110,500090 Antônio João,MS
5111,500100 Aparecida do Taboado,MS
5112,500110 Aquidauana,MS
5113,500124 Aral Moreira,MS
5114,500150 Bandeirantes,MS
5115,500190 Bataguassu,MS
5116,500200 Batayporã,MS
5117,500210 Bela Vista,MS
5118,500215 Bodoquena,MS
5119,500220 Bonito,MS
5120,500230 Brasilândia,MS
5121,500240 Caarapó,MS
5122,500260 Camapuã,MS
5123,500270 Campo Grande,MS
5124,500280 Caracol,MS
5125,500290 Cassilândia,MS
5126,500295 Chapadão do Sul,MS
5127,500310 Corguinho,MS
5128,500315 Coronel Sapucaia,MS
5129,500320 Corumbá,MS
5130,500325 Costa Rica,MS
5131,500330 Coxim,MS
5132,500345 Deodápolis,MS
5133,500348 Dois Irmãos do Buriti,MS
5134,500350 Douradina,MS
5135,500370 Dourados,MS
5136,500375 Eldorado,MS
5137,500380 Fátima do Sul,MS
5138,500390 Figueirão,MS
5139,500400 Glória de Dourados,MS
5140,500410 Guia Lopes da Laguna,MS
5141,500430 Iguatemi,MS
5142,500440 Inocência,MS
5143,500450 Itaporã,MS
5144,500460 Itaquiraí,MS
5145,500470 Ivinhema,MS
5146,500480 Japorã,MS
5147,500490 Jaraguari,MS
5148,500500 Jardim,MS
5149,500510 Jateí,MS
5150,500515 Juti,MS
5151,500520 Ladário,MS
5152,500525 Laguna Carapã,MS
5153,500540 Maracaju,MS
5154,500560 Miranda,MS
5155,500568 Mundo Novo,MS
5156,500570 Naviraí,MS
5157,500580 Nioaque,MS
5158,500600 Nova Alvorada do Sul,MS
5159,500620 Nova Andradina,MS
5160,500625 Novo Horizonte do Sul,MS
5161,500627 Paraíso das Águas,MS
5162,500630 Paranaíba,MS
5163,500635 Paranhos,MS
5164,500640 Pedro Gomes,MS
5165,500660 Ponta Porã,MS
5166,500690 Porto Murtinho,MS
5167,500710 Ribas do Rio Pardo,MS
5168,500720 Rio Brilhante,MS
5169,500730 Rio Negro,MS
5170,500740 Rio Verde de Mato Grosso,MS
5171,500750 Rochedo,MS
5172,500755 Santa Rita do Pardo,MS
5173,500769 São Gabriel do Oeste,MS
5174,500780 Selvíria,MS
5175,500770 Sete Quedas,MS
5176,500790 Sidrolândia,MS
5177,500793 Sonora,MS
5178,500795 Tacuru,MS
5179,500797 Taquarussu,MS
5180,500800 Terenos,MS
5181,500830 Três Lagoas,MS
5182,500840 Vicentina,MS
5183,510010 Acorizal,MT
5184,510020 Água Boa,MT
5185,510025 Alta Floresta,MT
5186,510030 Alto Araguaia,MT
5187,510035 Alto Boa Vista,MT
5188,510040 Alto Garças,MT
5189,510050 Alto Paraguai,MT
5190,510060 Alto Taquari,MT
5191,510080 Apiacás,MT
5192,510100 Araguaiana,MT
5193,510120 Araguainha,MT
5194,510125 Araputanga,MT
5195,510130 Arenápolis,MT
5196,510140 Aripuanã,MT
5197,510160 Barão de Melgaço,MT
5198,510170 Barra do Bugres,MT
5199,510180 Barra do Garças,MT
5200,510185 Bom Jesus do Araguaia,MT
5201,510190 Brasnorte,MT
5202,510250 Cáceres,MT
5203,510260 Campinápolis,MT
5204,510263 Campo Novo do Parecis,MT
5205,510267 Campo Verde,MT
5206,510268 Campos de Júlio,MT
5207,510269 Canabrava do Norte,MT
5208,510270 Canarana,MT
5209,510279 Carlinda,MT
5210,510285 Castanheira,MT
5211,510300 Chapada dos Guimarães,MT
5212,510305 Cláudia,MT
5213,510310 Cocalinho,MT
5214,510320 Colíder,MT
5215,510325 Colniza,MT
5216,510330 Comodoro,MT
5217,510335 Confresa,MT
5218,510336 Conquista D'Oeste,MT
5219,510337 Cotriguaçu,MT
5220,510340 Cuiabá,MT
5221,510343 Curvelândia,MT
5222,510345 Denise,MT
5223,510350 Diamantino,MT
5224,510360 Dom Aquino,MT
5225,510370 Feliz Natal,MT
5226,510380 Figueirópolis D'Oeste,MT
5227,510385 Gaúcha do Norte,MT
5228,510390 General Carneiro,MT
5229,510395 Glória D'Oeste,MT
5230,510410 Guarantã do Norte,MT
5231,510420 Guiratinga,MT
5232,510450 Indiavaí,MT
5233,510452 Ipiranga do Norte,MT
5234,510454 Itanhangá,MT
5235,510455 Itaúba,MT
5236,510460 Itiquira,MT
5237,510480 Jaciara,MT
5238,510490 Jangada,MT
5239,510500 Jauru,MT
5240,510510 Juara,MT
5241,510515 Juína,MT
5242,510517 Juruena,MT
5243,510520 Juscimeira,MT
5244,510523 Lambari D'Oeste,MT
5245,510525 Lucas do Rio Verde,MT
5246,510530 Luciara,MT
5247,510558 Marcelândia,MT
5248,510560 Matupá,MT
5249,510562 Mirassol d'Oeste,MT
5250,510590 Nobres,MT
5251,510600 Nortelândia,MT
5252,510610 Nossa Senhora do Livramento,MT
5253,510615 Nova Bandeirantes,MT
5254,510620 Nova Brasilândia,MT
5255,510621 Nova Canaã do Norte,MT
5256,510880 Nova Guarita,MT
5257,510618 Nova Lacerda,MT
5258,510885 Nova Marilândia,MT
5259,510890 Nova Maringá,MT
5260,510895 Nova Monte Verde,MT
5261,510622 Nova Mutum,MT
5262,510617 Nova Nazaré,MT
5263,510623 Nova Olímpia,MT
5264,510619 Nova Santa Helena,MT
5265,510624 Nova Ubiratã,MT
5266,510625 Nova Xavantina,MT
5267,510627 Novo Horizonte do Norte,MT
5268,510626 Novo Mundo,MT
5269,510631 Novo Santo Antônio,MT
5270,510628 Novo São Joaquim,MT
5271,510629 Paranaíta,MT
5272,510630 Paranatinga,MT
5273,510637 Pedra Preta,MT
5274,510642 Peixoto de Azevedo,MT
5275,510645 Planalto da Serra,MT
5276,510650 Poconé,MT
5277,510665 Pontal do Araguaia,MT
5278,510670 Ponte Branca,MT
5279,510675 Pontes e Lacerda,MT
5280,510677 Porto Alegre do Norte,MT
5281,510680 Porto dos Gaúchos,MT
5282,510682 Porto Esperidião,MT
5283,510685 Porto Estrela,MT
5284,510700 Poxoréo,MT
5285,510704 Primavera do Leste,MT
5286,510706 Querência,MT
5287,510715 Reserva do Cabaçal,MT
5288,510718 Ribeirão Cascalheira,MT
5289,510719 Ribeirãozinho,MT
5290,510720 Rio Branco,MT
5291,510757 Rondolândia,MT
5292,510760 Rondonópolis,MT
5293,510770 Rosário Oeste,MT
5294,510775 Salto do Céu,MT
5295,510724 Santa Carmem,MT
5296,510774 Santa Cruz do Xingu,MT
5297,510776 Santa Rita do Trivelato,MT
5298,510777 Santa Terezinha,MT
5299,510726 Santo Afonso,MT
5300,510779 Santo Antônio do Leste,MT
5301,510780 Santo Antônio do Leverger,MT
5302,510785 São Félix do Araguaia,MT
5303,510729 São José do Povo,MT
5304,510730 São José do Rio Claro,MT
5305,510735 São José do Xingu,MT
5306,510710 São José dos Quatro Marcos,MT
5307,510740 São Pedro da Cipa,MT
5308,510787 Sapezal,MT
5309,510788 Serra Nova Dourada,MT
5310,510790 Sinop,MT
5311,510792 Sorriso,MT
5312,510794 Tabaporã,MT
5313,510795 Tangará da Serra,MT
5314,510800 Tapurah,MT
5315,510805 Terra Nova do Norte,MT
5316,510810 Tesouro,MT
5317,510820 Torixoréu,MT
5318,510830 União do Sul,MT
5319,510835 Vale de São Domingos,MT
5320,510840 Várzea Grande,MT
5321,510850 Vera,MT
5322,510550 Vila Bela da Santíssima Trindade,MT
5323,510860 Vila Rica,MT
5324,520005 Abadia de Goiás,GO
5325,520010 Abadiânia,GO
5326,520013 Acreúna,GO
5327,520015 Adelândia,GO
5328,520017 Água Fria de Goiás,GO
5329,520020 Água Limpa,GO
5330,520025 Águas Lindas de Goiás,GO
5331,520030 Alexânia,GO
5332,520050 Aloândia,GO
5333,520055 Alto Horizonte,GO
5334,520060 Alto Paraíso de Goiás,GO
5335,520080 Alvorada do Norte,GO
5336,520082 Amaralina,GO
5337,520085 Americano do Brasil,GO
5338,520090 Amorinópolis,GO
5339,520110 Anápolis,GO
5340,520120 Anhanguera,GO
5341,520130 Anicuns,GO
5342,520140 Aparecida de Goiânia,GO
5343,520145 Aparecida do Rio Doce,GO
5344,520150 Aporé,GO
5345,520160 Araçu,GO
5346,520170 Aragarças,GO
5347,520180 Aragoiânia,GO
5348,520215 Araguapaz,GO
5349,520235 Arenópolis,GO
5350,520250 Aruanã,GO
5351,520260 Aurilândia,GO
5352,520280 Avelinópolis,GO
5353,520310 Baliza,GO
5354,520320 Barro Alto,GO
5355,520330 Bela Vista de Goiás,GO
5356,520340 Bom Jardim de Goiás,GO
5357,520350 Bom Jesus de Goiás,GO
5358,520355 Bonfinópolis,GO
5359,520357 Bonópolis,GO
5360,520360 Brazabrantes,GO
5361,520380 Britânia,GO
5362,520390 Buriti Alegre,GO
5363,520393 Buriti de Goiás,GO
5364,520396 Buritinópolis,GO
5365,520400 Cabeceiras,GO
5366,520410 Cachoeira Alta,GO
5367,520420 Cachoeira de Goiás,GO
5368,520425 Cachoeira Dourada,GO
5369,520430 Caçu,GO
5370,520440 Caiapônia,GO
5371,520450 Caldas Novas,GO
5372,520455 Caldazinha,GO
5373,520460 Campestre de Goiás,GO
5374,520465 Campinaçu,GO
5375,520470 Campinorte,GO
5376,520480 Campo Alegre de Goiás,GO
5377,520485 Campo Limpo de Goiás,GO
5378,520490 Campos Belos,GO
5379,520495 Campos Verdes,GO
5380,520500 Carmo do Rio Verde,GO
5381,520505 Castelândia,GO
5382,520510 Catalão,GO
5383,520520 Caturaí,GO
5384,520530 Cavalcante,GO
5385,520540 Ceres,GO
5386,520545 Cezarina,GO
5387,520547 Chapadão do Céu,GO
5388,520549 Cidade Ocidental,GO
5389,520551 Cocalzinho de Goiás,GO
5390,520552 Colinas do Sul,GO
5391,520570 Córrego do Ouro,GO
5392,520580 Corumbá de Goiás,GO
5393,520590 Corumbaíba,GO
5394,520620 Cristalina,GO
5395,520630 Cristianópolis,GO
5396,520640 Crixás,GO
5397,520650 Cromínia,GO
5398,520660 Cumari,GO
5399,520670 Damianópolis,GO
5400,520680 Damolândia,GO
5401,520690 Davinópolis,GO
5402,520710 Diorama,GO
5403,520830 Divinópolis de Goiás,GO
5404,520725 Doverlândia,GO
5405,520735 Edealina,GO
5406,520740 Edéia,GO
5407,520750 Estrela do Norte,GO
5408,520753 Faina,GO
5409,520760 Fazenda Nova,GO
5410,520780 Firminópolis,GO
5411,520790 Flores de Goiás,GO
5412,520800 Formosa,GO
5413,520810 Formoso,GO
5414,520815 Gameleira de Goiás,GO
5415,520840 Goianápolis,GO
5416,520850 Goiandira,GO
5417,520860 Goianésia,GO
5418,520870 Goiânia,GO
5419,520880 Goianira,GO
5420,520890 Goiás,GO
5421,520910 Goiatuba,GO
5422,520915 Gouvelândia,GO
5423,520920 Guapó,GO
5424,520929 Guaraíta,GO
5425,520940 Guarani de Goiás,GO
5426,520945 Guarinos,GO
5427,520960 Heitoraí,GO
5428,520970 Hidrolândia,GO
5429,520980 Hidrolina,GO
5430,520990 Iaciara,GO
5431,520993 Inaciolândia,GO
5432,520995 Indiara,GO
5433,521000 Inhumas,GO
5434,521010 Ipameri,GO
5435,521015 Ipiranga de Goiás,GO
5436,521020 Iporá,GO
5437,521030 Israelândia,GO
5438,521040 Itaberaí,GO
5439,521056 Itaguari,GO
5440,521060 Itaguaru,GO
5441,521080 Itajá,GO
5442,521090 Itapaci,GO
5443,521100 Itapirapuã,GO
5444,521120 Itapuranga,GO
5445,521130 Itarumã,GO
5446,521140 Itauçu,GO
5447,521150 Itumbiara,GO
5448,521160 Ivolândia,GO
5449,521170 Jandaia,GO
5450,521180 Jaraguá,GO
5451,521190 Jataí,GO
5452,521200 Jaupaci,GO
5453,521205 Jesúpolis,GO
5454,521210 Joviânia,GO
5455,521220 Jussara,GO
5456,521225 Lagoa Santa,GO
5457,521230 Leopoldo de Bulhões,GO
5458,521250 Luziânia,GO
5459,521260 Mairipotaba,GO
5460,521270 Mambaí,GO
5461,521280 Mara Rosa,GO
5462,521290 Marzagão,GO
5463,521295 Matrinchã,GO
5464,521300 Maurilândia,GO
5465,521305 Mimoso de Goiás,GO
5466,521308 Minaçu,GO
5467,521310 Mineiros,GO
5468,521340 Moiporá,GO
5469,521350 Monte Alegre de Goiás,GO
5470,521370 Montes Claros de Goiás,GO
5471,521375 Montividiu,GO
5472,521377 Montividiu do Norte,GO
5473,521380 Morrinhos,GO
5474,521385 Morro Agudo de Goiás,GO
5475,521390 Mossâmedes,GO
5476,521400 Mozarlândia,GO
5477,521405 Mundo Novo,GO
5478,521410 Mutunópolis,GO
5479,521440 Nazário,GO
5480,521450 Nerópolis,GO
5481,521460 Niquelândia,GO
5482,521470 Nova América,GO
5483,521480 Nova Aurora,GO
5484,521483 Nova Crixás,GO
5485,521486 Nova Glória,GO
5486,521487 Nova Iguaçu de Goiás,GO
5487,521490 Nova Roma,GO
5488,521500 Nova Veneza,GO
5489,521520 Novo Brasil,GO
5490,521523 Novo Gama,GO
5491,521525 Novo Planalto,GO
5492,521530 Orizona,GO
5493,521540 Ouro Verde de Goiás,GO
5494,521550 Ouvidor,GO
5495,521560 Padre Bernardo,GO
5496,521565 Palestina de Goiás,GO
5497,521570 Palmeiras de Goiás,GO
5498,521580 Palmelo,GO
5499,521590 Palminópolis,GO
5500,521600 Panamá,GO
5501,521630 Paranaiguara,GO
5502,521640 Paraúna,GO
5503,521645 Perolândia,GO
5504,521680 Petrolina de Goiás,GO
5505,521690 Pilar de Goiás,GO
5506,521710 Piracanjuba,GO
5507,521720 Piranhas,GO
5508,521730 Pirenópolis,GO
5509,521740 Pires do Rio,GO
5510,521760 Planaltina,GO
5511,521770 Pontalina,GO
5512,521800 Porangatu,GO
5513,521805 Porteirão,GO
5514,521810 Portelândia,GO
5515,521830 Posse,GO
5516,521839 Professor Jamil,GO
5517,521850 Quirinópolis,GO
5518,521860 Rialma,GO
5519,521870 Rianápolis,GO
5520,521878 Rio Quente,GO
5521,521880 Rio Verde,GO
5522,521890 Rubiataba,GO
5523,521900 Sanclerlândia,GO
5524,521910 Santa Bárbara de Goiás,GO
5525,521920 Santa Cruz de Goiás,GO
5526,521925 Santa Fé de Goiás,GO
5527,521930 Santa Helena de Goiás,GO
5528,521935 Santa Isabel,GO
5529,521940 Santa Rita do Araguaia,GO
5530,521945 Santa Rita do Novo Destino,GO
5531,521950 Santa Rosa de Goiás,GO
5532,521960 Santa Tereza de Goiás,GO
5533,521970 Santa Terezinha de Goiás,GO
5534,521971 Santo Antônio da Barra,GO
5535,521973 Santo Antônio de Goiás,GO
5536,521975 Santo Antônio do Descoberto,GO
5537,521980 São Domingos,GO
5538,521990 São Francisco de Goiás,GO
5539,522000 São João d'Aliança,GO
5540,522005 São João da Paraúna,GO
5541,522010 São Luís de Montes Belos,GO
5542,522015 São Luíz do Norte,GO
5543,522020 São Miguel do Araguaia,GO
5544,522026 São Miguel do Passa Quatro,GO
5545,522028 São Patrício,GO
5546,522040 São Simão,GO
5547,522045 Senador Canedo,GO
5548,522050 Serranópolis,GO
5549,522060 Silvânia,GO
5550,522068 Simolândia,GO
5551,522070 Sítio d'Abadia,GO
5552,522100 Taquaral de Goiás,GO
5553,522108 Teresina de Goiás,GO
5554,522119 Terezópolis de Goiás,GO
5555,522130 Três Ranchos,GO
5556,522140 Trindade,GO
5557,522145 Trombas,GO
5558,522150 Turvânia,GO
5559,522155 Turvelândia,GO
5560,522157 Uirapuru,GO
5561,522160 Uruaçu,GO
5562,522170 Uruana,GO
5563,522180 Urutaí,GO
5564,522185 Valparaíso de Goiás,GO
5565,522190 Varjão,GO
5566,522200 Vianópolis,GO
5567,522205 Vicentinópolis,GO
5568,522220 Vila Boa,GO
5569,522230 Vila Propício,GO
5570,530010 Brasília,DF
